DateofSale(yyyy-mm-dd),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription
2019-10-01,"84 childers est, dun garvan, waterford",,Waterford,50000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2016-02-17,"210 the links, elm park, merrion road",Dublin 4,Dublin,167117.0,No,No,Second-Hand Dwelling house /Apartment,
2011-04-15,"tigroney cottage, tigroney west, avoca",,Wicklow,97500.0,No,No,Second-Hand Dwelling house /Apartment,
2014-08-08,"18 glebe house gardens, emmet square, clonakilty co. cork",,Cork,187000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-08-23,"2 the walk, oldbridge manor, rathmullan",,Meath,303964.75,No,Yes,New Dwelling house /Apartment,
2017-04-06,"12 clachan mor, letterkenny, donegal",,Donegal,85000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-09-12,"21 st laurences park, drogheda, louth",,Louth,162000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-01-03,"49 kings hill, newport rd, westport",,Mayo,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-09-26,"40 kilcornan road, ennistymon, co clare",,Clare,45000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-12-19,"kilnamanagh, oulart, gorey",,Wexford,145000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-07-01,"1 canal view, leitrim village, carrick on shannon",,Leitrim,205000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-08-03,"23 limetree avenue, termon abbey, drogheda",,Louth,216000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-06-22,"16 carrigmore close, fortunestown lane, saggart",Dublin 24,Dublin,331000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-10-17,"92 burnell court, northern cross, malahide road",,Dublin,172000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-02-25,"4 glebe crescent ors the fair green, market green, balbriggan",,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-10-29,"apt 3 new rd, castlerea, new rd",,Roscommon,28000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-08-02,"2 woodvillage, grange, fethard",,Wexford,185000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-10-13,"1 caislean close, ballincollig, cork",,Cork,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-01-19,"gortlandroe, nenagh",,Tipperary,79500.0,No,No,Second-Hand Dwelling house /Apartment,
2016-05-24,"8 parkside drive, parkside, malahide road",,Dublin,281938.33,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2017-05-25,"46 ashfield rise, balbriggan, dublin",,Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-06-28,"9 balach an tobair, tober hill, westport",,Mayo,113230.0,Yes,No,Second-Hand Dwelling house /Apartment,
2018-04-27,"94 wyckham point, dundrum, dublin 16",Dublin 16,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-08-04,"84 pearse gardens, sallynoggin, dun laoghaire",,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-12-19,"12 carrickbrack heath, sutton, dublin 13",Dublin 13,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-12-12,"15 peyton square, stoney road, rathcoole",,Dublin,281938.32,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2019-05-24,"eiri na greine, carrowdurneen, skreen",,Sligo,375000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-09-21,"63 woodville manor, tom bellow ave rd, dundalk",,Louth,116000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-07-01,"the oaks, creagh, ballyowen",,Wexford,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-08-14,"9 gortonora, dingle, co.kerry",,Kerry,201760.0,No,Yes,New Dwelling house /Apartment,
2011-12-22,"37 susanville road, drumcondra",Dublin 3,Dublin,140000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-05-08,"2 pairc na cuileann, ballymun dublin 11, dublin",Dublin 11,Dublin,282000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-04-17,"apartment 34  leona block, honeypark, honeypark",,Dublin,295154.19,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2015-05-12,"inisfradigh, glencap, kilmacanogue",,Wicklow,775000.0,No,No,Second-Hand Dwelling house /Apartment,
2011-12-22,"35 willbrook lawns, rathfarnham, dublin 14",,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-05-14,"54 eallagh, headford",,Galway,214087.5,No,Yes,New Dwelling house /Apartment,
2021-09-10,"5 glenbrook rd, navan rd, dublin 7",Dublin 7,Dublin,520000.0,No,No,Second-Hand Dwelling house /Apartment,
2010-03-31,"whitewater house, baily, howth",,Dublin,1550000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-01-16,"6 owenabue rise, owenabue, carrigaline",,Cork,167000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-08-01,"apt 16 bridgefield, northwood, santry demesne",Dublin 9,Dublin,339207.0,No,Yes,New Dwelling house /Apartment,
2020-07-06,"apt 3 block 10, new priory hall, hole in the wall road",,Dublin,245000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-10-02,"4 butterstream manor, trim, co meath",,Meath,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-11-09,"apt 6, 60 main st, buncrana",,Donegal,25000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-12-16,"14 old windmill court, limerick, limerick",,Limerick,155000.0,No,No,Second-Hand Dwelling house /Apartment,
2011-04-12,"85  castle view road, clondalkin",,Dublin,160000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2014-12-23,"6 house ailesbury oaks, ailesbury rd, dublin 4",Dublin 4,Dublin,750000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-10-04,"25 carraig midhe, corbally, county clare",,Clare,140000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-02-16,"knocknageeha, gneeveguilla, rathmore",,Kerry,174000.0,No,No,Second-Hand Dwelling house /Apartment,
2011-12-22,"ropefield, ballinacarrow",,Sligo,18000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-11-28,"104 high st, cork",,Cork,238000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-11-27,"245 sweepstakes, ballsbridge park, ballsbridge dublin 4",Dublin 4,Dublin,415000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-03-23,"beau parc, ballymote rd, tuam",,Galway,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-12-01,"5 glenthorn dr, dublin hill, cork",,Cork,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2010-07-09,"6 summerfield, old bawn, tallaght",,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-08-18,"ballanagh house, avoca, wicklow",,Wicklow,440000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-08-08,"cairnhill, hawthorn lawn, castleknock dublin 15",Dublin 15,Dublin,490000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-01-28,"18 stephenstown court, two mile house, naas",,Kildare,630000.0,No,No,Second-Hand Dwelling house /Apartment,
2011-05-06,"27a st lawrence road, clontarf",,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-04-26,"39 ferndale, cork rd, carrigaline",,Cork,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-06-19,"unit 28   block 9, dunsoghly way, ratoath road",Dublin 11,Dublin,295154.0,No,Yes,New Dwelling house /Apartment,
2017-03-28,"apartment 6   block 1, new priory, the hole in the wall road",,Dublin,180000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2018-06-01,"14 lios an oir, lios na ri, charleville",,Cork,154000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-03-02,"27 skibereen retirement v, baltimore road, skinereen",,Cork,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-01-03,"29 stationcourt park, coolmine, dublin 15",Dublin 15,Dublin,277000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-11-10,"63 alderwood green, springfield, tallaght dublin 24",Dublin 24,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-07-29,"keeneghan house, ballymote, sligo",,Sligo,69000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-06-11,"melwood, delgany, wicklow",,Wicklow,1098357.0,No,No,Second-Hand Dwelling house /Apartment,
2017-11-22,"32 weston meadow, lucan, dublin",,Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-09-12,"21 elmvale, riverbank, annacotty",,Limerick,154000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-07-19,"11 bective house, beaufort place, navan",,Meath,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-08-16,"20 glenheron park, glenheron, greystones",,Wicklow,401000.0,No,Yes,New Dwelling house /Apartment,
2019-08-29,"apartment5, waterpark rugby club, maypark lane",,Waterford,152000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-01-19,"122 dara court, celbridge, kildare",,Kildare,273903.0,No,No,Second-Hand Dwelling house /Apartment,
2021-07-27,"3 kilmore, killinkere, cavan",,Cavan,550000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-04-01,"772 st patricks park, celbridge, kildare",,Kildare,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-11-21,"rosses point, sligo",,Sligo,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-11-11,"5 kennedy crescent, navan, meath",,Meath,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2011-10-19,"108 achill road, loughlinstown, dun laoghaire",,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-09-05,"6 mulberry park, ballinode, sligo",,Sligo,102500.0,No,No,Second-Hand Dwelling house /Apartment,
2021-09-16,"22 castleknock elms, castleknock, dublin 15",Dublin 15,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-06-22,"10 the osprey, barnageeragh cove, skerries",,Dublin,214951.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
2018-07-13,"37 oaktree green, 'cunnaberry hill', tully road",,Kildare,217867.94,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2019-12-19,"13 glenview park, ballybofey, donegal",,Donegal,86000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-11-26,"179 clochran, kilcolghans, tuam",,Galway,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-05-29,"122 jamestown avenue, inchicore, dublin 18",,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-07-18,"apartment no.33  block c, kempton court, drumalee",,Cavan,22000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2018-06-21,"16 rinn lia, old ballybrit rd, ballybrit",,Galway,135000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-08-19,"13 waterside close, waterside, swords road",,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-01-24,"72 merrion grove, stillorgan road, county dublin",,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-05-11,"apt 3 ce na mara, the docks, galway",,Galway,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2010-07-02,"58 cregaun, toberteascain, ennis",,Clare,132000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-05-25,"rockfield, barrettstown rd, newbridge",,Kildare,520000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-11-24,"rockfield, augherskea, drumkee",,Meath,492500.0,No,No,Second-Hand Dwelling house /Apartment,
2014-06-05,"mountain view, bawnboy",,Cavan,92500.0,No,No,Second-Hand Dwelling house /Apartment,
2018-09-13,"2a the cottage, kilmacuagh ave, dublin rd",,Westmeath,180000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-08-13,"merville, tobergregan, garristown",,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-06-21,"carrowpeter, upper dublin road, tuam",,Galway,130000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-06-21,"304 spicers mill, drogheda st, balbriggan",,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-02-27,"27 the crescent, pipers hill, kilashee  naas",,Kildare,330300.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2014-03-03,"cre gal cottage, summerhill, clonlara",,Clare,110000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-12-08,"2 scath na sleibhe, carrowbunnaun, strandhill",,Sligo,251696.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres
2016-12-22,"mercy convent, enniscorthy, co. wexford",,Wexford,120000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-02-16,"54 northbrook ave, dublin 6, dublin",Dublin 6,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-04-29,"8 wicklow court, 38 south great george's street, dublin 2",Dublin 2,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-08-21,"56 castleknock glade, castleknock, dublin 15",Dublin 15,Dublin,490000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-02-20,"13 ellensborough lodge, kiltipper road, tallaght",,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-10-15,"27 crescent court, father griffin rd, galway",,Galway,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-08-18,"47 hunter's green, gorey",,Wexford,176707.0,Yes,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2017-12-01,"80 clonard st, balbriggan, dublin",,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-03-14,"54 abbot court, cualanor, dun laoghaire",,Dublin,218693.94,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2012-07-09,"st. martins, togher road, cork",,Cork,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-02-14,"2 maurland, kilmoney, carrigaline",,Cork,120000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-01-04,"3 baileys new street, waterford",,Waterford,30000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-07-03,"blacktrench, naas, co. kildare",,Kildare,90000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-12-19,"93 pinewood crescent, glasnevin, dublin 11",Dublin 11,Dublin,545000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-03-23,"106 ashfield east, old golf links rd, kilkenny",,Kilkenny,103500.0,No,No,Second-Hand Dwelling house /Apartment,
2011-02-03,"9 hillside view, castlecomer, county kilkenny",,Kilkenny,115000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-04-12,"9 elmfield dr, clarehall, dublin 13",Dublin 13,Dublin,15000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2017-10-11,"raleighstown, grange, kilmallock",,Limerick,289500.0,No,No,Second-Hand Dwelling house /Apartment,
2019-12-17,"305 cubes six, beacon, south quarter sandyford",,Dublin,321303.0,No,No,Second-Hand Dwelling house /Apartment,
2016-02-09,"28 seanabothair, killeens",,Cork,233000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-07-15,"7 parkside mews, balgriffin, dublin 13",,Dublin,314971.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2021-08-04,"caheroerigh, birr, tipperary",,Tipperary,220000.0,No,Yes,New Dwelling house /Apartment,
2020-04-30,"apt 1, 3 great strand street, dublin",Dublin 1,Dublin,683295.06,No,No,Second-Hand Dwelling house /Apartment,
2016-05-20,"14 ballygannon, greenane rd, rathdrum",,Wicklow,130000.0,No,No,Second-Hand Dwelling house /Apartment,
2020-04-06,"apartment 1, the friary, church road",,Wicklow,222500.0,No,Yes,New Dwelling house /Apartment,
2014-11-19,"185 walled gardens, castletown, celbridge",,Kildare,222000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-10-12,"14 millstead, mill road, blanchardstown",Dublin 15,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-11-11,"2 thornberry drive, belmont aiken's village, stepaside",,Dublin,350325.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2011-10-10,"malinbeg, glencolumbkille",,Donegal,120000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2018-02-08,"54 garanbawn, murroe, limerick",,Limerick,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-08-20,"2 murmont court, mayfield, cork",,Cork,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-04-29,"longford rd, drumlish, longford",,Longford,70000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-08-26,"10 ash grove, greenhill village, carrick on suir",,Tipperary,128000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-10-26,"61 belville, castleknock, dublin 15",Dublin 15,Dublin,246000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-03-30,"apt 36 woodfield, blarney, cork",,Cork,160984.0,No,No,Second-Hand Dwelling house /Apartment,
2021-12-02,"3 liffey hall, lucan, dublin",,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-02-18,"9 congress place, waterford city, waterford",,Waterford,74000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2013-08-30,"9 seabrook, brook lane, rush",,Dublin,56750.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres
2019-11-04,"13 galtymore rd, drimnagh, dublin 12",Dublin 12,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-07-23,"69 willouise, sherlockstown road, sallins",,Kildare,243495.93,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres
2020-03-26,"71 rosefield park, dublin 24, dublin",Dublin 15,Dublin,190000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-03-11,"8 gracelands, rathcormac, co cork",,Cork,70000.0,No,No,Second-Hand Dwelling house /Apartment,
2013-07-18,"8 dargan drive, honey park, dun laoghaire",,Dublin,383259.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
2019-07-18,"114 mayorstone avenue, caherdavin, limerick",,Limerick,331000.0,No,No,Second-Hand Dwelling house /Apartment,
2015-04-24,"12 the nurseries, church rd, muhuddart dublin 15",Dublin 15,Dublin,169500.0,No,No,Second-Hand Dwelling house /Apartment,
2016-06-17,"lowran, pike of rushall, laois",,Laois,120000.0,No,No,Second-Hand Dwelling house /Apartment,
2016-12-12,"apt 12, 68 jervis st, dublin 1",Dublin 1,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-10-26,"derreenamackaun, gorthaganny, castlerea",,Roscommon,35000.0,No,No,Second-Hand Dwelling house /Apartment,
2017-02-24,"6 the fairways, westport, mayo",,Mayo,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2014-07-08,"11 portobello wharf, harolds cross, rathmines dublin 8",Dublin 8,Dublin,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2021-10-22,"157 clonliffe rd, dublin 3, dublin",Dublin 3,Dublin,825000.0,No,No,Second-Hand Dwelling house /Apartment,
2018-07-05,"62 orchard heights, charleville, cork",,Cork,141000.0,No,No,Second-Hand Dwelling house /Apartment,
2012-04-23,"27  palace fields, tuam",,Galway,133030.0,No,No,Second-Hand Dwelling house /Apartment,
2021-09-10,"20 castle house, davitts quay, dungarvan",,Waterford,198000.0,No,No,Second-Hand Dwelling house /Apartment,
2019-04-24,"9 willans row, ongar green, dublin 15",Dublin 15,Dublin,218000.0,No,No,Second-Hand Dwelling house /Apartment,
