DateofSale(yyyy-mm-dd),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,CleanedPrice(€),Town,StockPrice,Population,quarter,QuarterNumber
2020-01-13,"['28 the grove', ' st marnocks bay', ' portmarnock']",,Dublin,440000.0,No,Yes,New Dwelling house /Apartment,,439999.9999999997,,3288.13,,2020Q1,1.0
2020-12-17,"['6 a walnut close', ' tallaght', ' dublin 24']",Dublin 24,Dublin,339000.0,No,No,Second-Hand Dwelling house /Apartment,,338999.9999999998,,3722.48,,2020Q4,4.0
2020-01-16,"['5 railway cottages', ' serpentine ave', ' sandymount dublin 4']",Dublin 4,Dublin,810000.0,No,No,Second-Hand Dwelling house /Apartment,,810000.0000000002,,3316.81,,2020Q1,1.0
2017-06-28,"['9 forest park', ' courtown harbour', ' gorey']",,Wexford,157500.0,No,No,Second-Hand Dwelling house /Apartment,,157499.99999999994,Gorey,2440.69,9822.0,2017Q2,2.0
2011-10-26,"['63 tirellen heights', ' galway']",,Galway,134000.0,No,No,Second-Hand Dwelling house /Apartment,,134000.00000000006,Galway,1242.0,79934.0,2011Q4,4.0
2020-02-06,"['flemby', ' ballymacelligott', ' tralee']",,Kerry,238250.0,No,No,Second-Hand Dwelling house /Apartment,,238250.00000000003,Tralee,3345.78,23691.0,2020Q1,1.0
2019-09-23,"['lamanagh south', ' boherbue', ' cork']",,Cork,32000.0,No,No,Second-Hand Dwelling house /Apartment,,32000.000000000007,Cork,2991.78,208669.0,2019Q3,3.0
2014-12-22,"['34  35  37  39  40  42  43  44', ' rathglas  creagh', ' ballinasloe  co. galway']",,Galway,50000.15,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,50000.15000000001,,2078.54,,2014Q4,4.0
2021-06-08,"['1 seatown gardens', ' dundalk', ' louth']",,Louth,420000.0,No,No,Second-Hand Dwelling house /Apartment,,420000.0000000002,Dundalk,4227.26,39004.0,2021Q2,2.0
2010-05-11,"['bauragegaun', ' feakle']",,Clare,178000.0,No,No,Second-Hand Dwelling house /Apartment,,177999.99999999994,,1155.79,,2010Q2,2.0
2013-09-24,"['190 sycamore crescent', ' edenderry']",,Offaly,99050.0,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,99050.00000000006,Small Towns,1697.42,,2013Q3,3.0
2018-07-20,"['6a derrynane gardens', ' sandymount']",Dublin 4,Dublin,1066900.0,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,1066900.0000000005,,2801.83,,2018Q3,3.0
2017-11-30,"['bective house', ' new cabra rd', ' phibsborough dublin 7']",Dublin 7,Dublin,850000.0,No,No,Second-Hand Dwelling house /Apartment,,849999.9999999994,,2647.58,,2017Q4,4.0
2015-08-24,"['26 apartments at block p7', ' belmayne', ' balgriffin']",,Dublin,4145587.5,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,,,1893.21,,2015Q3,3.0
2018-05-02,"['6 birchley', ' model farm rd', ' cork']",,Cork,900000.0,No,No,Second-Hand Dwelling house /Apartment,,,Cork,2635.67,208669.0,2018Q2,2.0
2012-04-05,"['134 the oval', ' tullyvale', ' cabinteely']",,Dublin,115000.0,No,No,Second-Hand Dwelling house /Apartment,,115000.00000000007,,1398.08,,2012Q2,2.0
2017-09-29,"['4 liberty corner', ' foley street', ' dublin 1']",Dublin 1,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,,264999.9999999999,,2519.36,,2017Q3,3.0
2018-09-28,"['8 whitewood johnswell rd', ' kilkenny']",,Kilkenny,222000.0,Yes,No,Second-Hand Dwelling house /Apartment,,222000.0000000001,Kilkenny,2913.98,26512.0,2018Q3,3.0
2016-06-14,"['4 meadowlands', ' casement rd', ' bandon']",,Cork,213000.0,No,No,Second-Hand Dwelling house /Apartment,,213000.00000000003,Small Towns,2075.32,,2016Q2,2.0
2017-12-14,"['st nessans apts', ' thormanby rd', ' howth dublin 13']",Dublin 13,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,,450000.0000000004,,2652.01,,2017Q4,4.0
2018-07-25,"['86 priory lodge', ' st raphaels manor', ' celbridge']",,Kildare,230000.0,No,No,Second-Hand Dwelling house /Apartment,,230000.0000000002,,2846.07,,2018Q3,3.0
2019-01-29,"['4 cuchulainn heights', ' carlingford']",,Louth,385900.0,No,Yes,New Dwelling house /Apartment,,385900.0000000003,,2640.0,,2019Q1,1.0
2020-10-21,"['8 wayburn close', ' earlscourt', ' waterford']",,Waterford,208000.0,No,No,Second-Hand Dwelling house /Apartment,,207999.99999999997,Waterford,3435.56,53504.0,2020Q4,4.0
2015-02-24,"['7 clonmore', ' ballyviniter', ' mallow']",,Cork,261225.0,No,No,Second-Hand Dwelling house /Apartment,,261225.0000000001,Small Towns,2115.48,,2015Q1,1.0
2018-09-07,"['sugarstown', ' thomastown', ' co kilkenny']",,Kilkenny,775000.0,No,No,Second-Hand Dwelling house /Apartment,,,,2871.68,,2018Q3,3.0
2021-10-20,"['33 seoid na tra', ' bettystown']",,Meath,298999.86,No,Yes,New Dwelling house /Apartment,,298999.86000000016,,4536.19,,2021Q4,4.0
2015-03-04,"['3 carraig dun', ' kells']",,Meath,111000.0,No,No,Second-Hand Dwelling house /Apartment,,111000.00000000004,Small Towns,2098.53,,2015Q1,1.0
2017-03-30,"['1989 st brigids ave', ' kilcullen', ' kildare']",,Kildare,175000.0,No,No,Second-Hand Dwelling house /Apartment,,175000.00000000003,,2368.06,,2017Q1,1.0
2011-12-22,"['25 the laurels', ' woodtown lodge']",,Sligo,150000.0,No,No,Second-Hand Dwelling house /Apartment,,149999.99999999994,,1254.0,,2011Q4,4.0
2020-01-20,"['rockvale', ' newport']",,Tipperary,146415.0,No,Yes,New Dwelling house /Apartment,,146414.9999999999,,3329.62,,2020Q1,1.0
2018-11-29,"['mangan', ' hollyfort', ' gorey']",,Wexford,335000.0,No,No,Second-Hand Dwelling house /Apartment,,334999.9999999998,Gorey,2737.76,9822.0,2018Q4,4.0
2013-07-19,"['11 silveryberry', ' finnstown abbey', ' lucan']",,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,225000.00000000012,,1692.09,,2013Q3,3.0
2017-05-16,"['48 woodberry heights', ' castleredmond', ' midleton']",,Cork,265000.0,No,No,Second-Hand Dwelling house /Apartment,,264999.9999999999,Small Towns,2400.67,,2017Q2,2.0
2018-11-19,"['17 belfry crescent', ' dundalk', ' louth']",,Louth,227000.0,No,No,Second-Hand Dwelling house /Apartment,,226999.9999999998,Dundalk,2690.73,39004.0,2018Q4,4.0
2020-07-27,"['ashwood', ' bunkilla', ' donoughmore']",,Cork,315000.0,No,No,Second-Hand Dwelling house /Apartment,,314999.99999999994,,3239.41,,2020Q3,3.0
2018-12-20,"['2 sliabh alainn', ' rathmore', ' kerry']",,Kerry,200000.0,No,No,Second-Hand Dwelling house /Apartment,,200000.0000000001,,2467.42,,2018Q4,4.0
2017-11-28,"['10 arranmore ave', ' phibsboro', ' dublin 9']",Dublin 7,Dublin,457000.0,No,No,Second-Hand Dwelling house /Apartment,,457000.00000000006,,2627.04,,2017Q4,4.0
2014-04-11,"['14 riverchapel court', ' riverchapel wood', ' courtown']",,Wexford,64500.0,No,No,Second-Hand Dwelling house /Apartment,,64500.00000000002,,1815.69,,2014Q2,2.0
2020-12-04,"['ryston', ' newbridge', ' kildare']",,Kildare,345000.0,No,No,Second-Hand Dwelling house /Apartment,,345000.00000000006,Newbridge,3699.12,22742.0,2020Q4,4.0
2019-05-22,"['15 bayside square west', ' sutton', ' dublin 13']",Dublin 15,Dublin,140000.0,Yes,No,Second-Hand Dwelling house /Apartment,,139999.9999999999,,2856.27,,2019Q2,2.0
2014-04-14,"['2 rosemount heights', ' cahir', ' tipperary']",,Tipperary,127000.0,No,No,Second-Hand Dwelling house /Apartment,,126999.99999999996,Tipperary,1830.61,4979.0,2014Q2,2.0
2016-10-14,"['4 aberdeen st', ' infirmary rd', ' dublin 7']",Dublin 7,Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,,264999.9999999999,,2132.98,,2016Q4,4.0
2017-09-06,"['5 harbour court', ' youghal', ' cork']",,Cork,95000.0,No,No,Second-Hand Dwelling house /Apartment,,95000.00000000006,Cork,2465.54,208669.0,2017Q3,3.0
2010-07-16,"['milltown', ' galway', ' county galway']",,Galway,100000.0,Yes,No,Second-Hand Dwelling house /Apartment,,100000.0,Galway,1064.88,79934.0,2010Q3,3.0
2020-08-21,"['23 glenn fia', ' mogeely', ' cork']",,Cork,250000.0,No,No,Second-Hand Dwelling house /Apartment,,249999.99999999985,Cork,3397.16,208669.0,2020Q3,3.0
2012-06-29,"['22 shelton drive', ' kimmage', ' dublin']",,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,,269999.99999999977,Dublin,1362.16,1173179.0,2012Q2,2.0
2019-12-13,"['27 chancery park downs', ' chancery park', ' tullamore']",,Offaly,180000.0,No,No,Second-Hand Dwelling house /Apartment,,179999.99999999997,Small Towns,3168.8,,2019Q4,4.0
2014-04-17,"['golden road', ' cashel', ' co tipperary']",,Tipperary,150000.0,No,No,Second-Hand Dwelling house /Apartment,,149999.99999999994,Small Towns,1864.85,,2014Q2,2.0
2013-09-06,"['12 ballygall crescent', ' finglas east']",Dublin 11,Dublin,100000.0,No,No,Second-Hand Dwelling house /Apartment,,100000.0,,1655.17,,2013Q3,3.0
2013-07-19,"['gortstoke', ' ladysbridge']",,Cork,200000.0,No,No,Second-Hand Dwelling house /Apartment,,200000.0000000001,,1692.09,,2013Q3,3.0
2015-10-22,"['glebe', ' oughterard', ' co galway']",,Galway,151700.0,No,No,Second-Hand Dwelling house /Apartment,,151699.99999999988,,2052.51,,2015Q4,4.0
2019-05-17,"['15 castlefield green', ' knocklyon', ' dublin 16']",Dublin 16,Dublin,417000.0,No,No,Second-Hand Dwelling house /Apartment,,417000.0000000003,,2859.53,,2019Q2,2.0
2018-05-28,"[""2 cooke's house"", ' lower village', ' kilmacow']",,Kilkenny,88000.0,No,No,Second-Hand Dwelling house /Apartment,,88000.00000000001,,2721.33,,2018Q2,2.0
2014-09-05,"['4 brookfield park', ' the lough', ' cork city']",,Cork,172500.0,No,No,Second-Hand Dwelling house /Apartment,,172500.00000000003,,2007.71,,2014Q3,3.0
2015-04-22,"['43 mannor view', ' letterkenny', ' co donegal']",,Donegal,30000.0,No,No,Second-Hand Dwelling house /Apartment,,30000.000000000007,Letterkenny,2107.96,19274.0,2015Q2,2.0
2015-01-20,"['apartment 11', ' 63 great water street', ' co longford']",,Longford,6847.31,No,No,Second-Hand Dwelling house /Apartment,,6847.309999999996,,2022.55,,2015Q1,1.0
2016-12-19,"['glebe house', ' rathregan', ' batterstown']",,Meath,470000.0,No,No,Second-Hand Dwelling house /Apartment,,470000.0,,2262.53,,2016Q4,4.0
2017-02-17,"['14 lavender court', ' forest hill', ' kilnagleary']",,Cork,283750.0,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,283750.0,,2351.16,,2017Q1,1.0
2021-09-10,"['11 the sycamores', ' edenderry', ' offaly']",,Offaly,290000.0,No,No,Second-Hand Dwelling house /Apartment,,289999.9999999999,Small Towns,4458.58,,2021Q3,3.0
2018-06-18,"['79 tritonville rd', ' sandymount', ' dublin 4']",Dublin 4,Dublin,1400000.0,No,No,Second-Hand Dwelling house /Apartment,,,,2773.75,,2018Q2,2.0
2016-07-01,"['8 coolnamara', ' marine terrace', ' dun laoghaire']",,Dublin,457123.0,No,No,Second-Hand Dwelling house /Apartment,,457123.0,,2102.95,,2016Q3,3.0
2015-09-03,"['13 hazelwood green', ' hazelhatch road', ' celbridge']",,Kildare,344999.99,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,344999.99000000017,,1951.13,,2015Q3,3.0
2021-06-09,"['40 merrion village', ' ballsbridge', ' dublin 4']",Dublin 4,Dublin,377500.0,No,No,Second-Hand Dwelling house /Apartment,,377499.9999999999,,4219.55,,2021Q2,2.0
2018-10-11,"['23 mountfield', ' tramore', ' co waterford']",,Waterford,214999.64,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,214999.63999999996,Small Towns,2728.37,,2018Q4,4.0
2018-10-26,"['36 cois na bearu', ' graiguenamanagh']",,Kilkenny,122822.89,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,122822.88999999996,,2658.69,,2018Q4,4.0
2015-06-03,"['11 ros mor', ' drumroosk', ' doneagl town']",,Donegal,62425.0,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,62424.99999999999,,2114.07,,2015Q2,2.0
2014-05-15,"['7 ben wisken view', ' bundoran', ' donegal']",,Donegal,75000.0,No,No,Second-Hand Dwelling house /Apartment,,74999.99999999996,Small Towns,1870.85,,2014Q2,2.0
2018-07-23,"['curra', ' kylebrack', ' loughrea']",,Galway,112000.0,No,No,Second-Hand Dwelling house /Apartment,,112000.00000000004,Small Towns,2806.98,,2018Q3,3.0
2018-05-30,"['15 kilkee bay apts', ' kilkee', ' clare']",,Clare,72000.0,No,No,Second-Hand Dwelling house /Apartment,,72000.00000000004,Small Towns,2724.01,,2018Q2,2.0
2018-12-05,"['28 the grove', ' gort', ' galway']",,Galway,155000.0,No,No,Second-Hand Dwelling house /Apartment,,155000.0,Galway,2700.06,79934.0,2018Q4,4.0
2019-12-20,"['45 the casino', ' malahide', ' dublin']",,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,,450000.0000000004,Dublin,3221.22,1173179.0,2019Q4,4.0
2021-10-20,"['47 beaumont hall', ' beaumont woods', ' dublin 9']",Dublin 9,Dublin,318000.0,No,No,Second-Hand Dwelling house /Apartment,,317999.99999999994,,4536.19,,2021Q4,4.0
2011-12-15,"['132 silchester park', ' glenageary', ' co. dublin']",,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,,424999.9999999997,,1215.75,,2011Q4,4.0
2018-03-29,"['109 racehill crescent', ' ashbourne', ' meath']",,Meath,318000.0,No,No,Second-Hand Dwelling house /Apartment,,317999.99999999994,,2640.87,,2018Q1,1.0
2014-04-16,"['apt 10 block east', ' chapel lane', ' cashel']",,Tipperary,26000.0,No,No,Second-Hand Dwelling house /Apartment,,25999.999999999985,Small Towns,1862.31,,2014Q2,2.0
2011-03-11,"['maree road', ' oranmore', ' co. galway']",,Galway,429999.29,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,429999.2899999998,,1304.28,,2011Q1,1.0
2018-07-17,"['calella', ' 14 belladd', ' portlaoise']",,Laois,50000.0,Yes,No,Second-Hand Dwelling house /Apartment,,50000.00000000001,Port Laoise,2809.55,,2018Q3,3.0
2010-06-02,"['29 charleton hill', ' new ross']",,Wexford,70000.0,No,No,Second-Hand Dwelling house /Apartment,,69999.99999999994,Small Towns,1098.38,,2010Q2,2.0
2020-11-27,"['knocknagorteeny', ' murroe', ' co limerick']",,Limerick,280000.0,No,No,Second-Hand Dwelling house /Apartment,,279999.9999999998,,3638.35,,2020Q4,4.0
2014-12-22,"['9 caher court', ' caherwalter', ' dublin road']",,Galway,13740.0,No,No,Second-Hand Dwelling house /Apartment,,13740.0,,2078.54,,2014Q4,4.0
2015-08-07,"['15 ormond ave', ' swords', ' dublin']",,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,,249999.99999999985,Dublin,2077.57,1173179.0,2015Q3,3.0
2017-03-31,"['128 abbeygrove', ' navan', ' meath']",,Meath,147500.0,No,No,Second-Hand Dwelling house /Apartment,,147500.0,Navan,2362.72,30173.0,2017Q1,1.0
2021-03-04,"['15 gateway park', ' hospital road', ' skagh']",,Limerick,324999.3,No,Yes,New Dwelling house /Apartment,,324999.29999999976,,3768.47,,2021Q1,1.0
2014-06-12,"['421 carleton wharf', ' youghal', ' cork']",,Cork,68000.0,No,No,Second-Hand Dwelling house /Apartment,,67999.99999999994,Cork,1930.11,208669.0,2014Q2,2.0
2020-06-11,"['2 lauderdale terrace', ' vevay rd', ' bray']",,Wicklow,345000.0,No,No,Second-Hand Dwelling house /Apartment,,345000.00000000006,Small Towns,3002.1,,2020Q2,2.0
2011-11-01,"['71 taney avenue', ' goatstown']",,Dublin,315150.0,No,No,Second-Hand Dwelling house /Apartment,,315150.0,,1218.28,,2011Q4,4.0
2013-12-20,"['19 phoenix park way', ' phoenix park racecourse', ' castleknock']",Dublin 15,Dublin,9080.0,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,9080.000000000004,,1818.32,,2013Q4,4.0
2017-12-11,"['120 new haven bay', ' balbriggan', ' dublin']",,Dublin,271000.0,No,No,Second-Hand Dwelling house /Apartment,,271000.0,Dublin,2659.99,1173179.0,2017Q4,4.0
2016-05-27,"['10 finglaswood rd', ' finglas', ' dublin 11']",Dublin 11,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,,194999.99999999997,,2099.06,,2016Q2,2.0
2016-09-08,"['2 st josephs park', ' mayfield', ' co cork']",,Cork,160000.0,No,No,Second-Hand Dwelling house /Apartment,,159999.9999999999,,2181.3,,2016Q3,3.0
2014-06-26,"['13 millers court', ' old quarter', ' ballincollig']",,Cork,151000.0,No,Yes,New Dwelling house /Apartment,between 38 and 125 sq metres,151000.0000000001,,1957.22,,2014Q2,2.0
2015-03-03,"['196 abbey court', "" bachelor's walk"", ' dublin 1']",Dublin 1,Dublin,130000.0,No,No,Second-Hand Dwelling house /Apartment,,130000.00000000006,,2107.78,,2015Q1,1.0
2018-05-02,"['5 meadow ville', ' burkes hill', ' birr']",,Offaly,236000.0,No,No,Second-Hand Dwelling house /Apartment,,235999.99999999985,Small Towns,2635.67,,2018Q2,2.0
2020-10-08,"['66 waterville terrace', ' waterville', ' blanchardstown dublin 15']",Dublin 15,Dublin,212000.0,No,No,Second-Hand Dwelling house /Apartment,,212000.0000000001,,3446.83,,2020Q4,4.0
2014-08-12,"['corelish', ' pallasgreen', ' co limerick']",,Limerick,90000.0,No,No,Second-Hand Dwelling house /Apartment,,89999.99999999997,,1933.75,,2014Q3,3.0
2018-01-08,"['drumcooly', ' edenderry', ' offaly']",,Offaly,90000.0,No,No,Second-Hand Dwelling house /Apartment,,89999.99999999997,Small Towns,2747.71,,2018Q1,1.0
2012-05-10,"['monmore', ' emly', ' tipperary south']",,Tipperary,125000.0,No,No,Second-Hand Dwelling house /Apartment,,124999.99999999993,,1357.99,,2012Q2,2.0
2010-06-07,"['25 the parklands', ' rathfarnham', ' dublin 14']",Dublin 14,Dublin,235000.0,No,No,Second-Hand Dwelling house /Apartment,,234999.99999999997,,1050.47,,2010Q2,2.0
2018-10-19,"['curreeny', ' commons', ' co tipperary']",,Tipperary,20000.0,No,No,Second-Hand Dwelling house /Apartment,,19999.99999999998,,2767.78,,2018Q4,4.0
2016-03-16,"['14 clonlea', ' woodpark', ' ballinteer']",Dublin 16,Dublin,397000.0,No,No,Second-Hand Dwelling house /Apartment,,397000.00000000006,,2027.22,,2016Q1,1.0
2019-03-06,"['18 parkside gardens', ' balgriffin', ' dublin 13']",Dublin 13,Dublin,329999.98,No,Yes,New Dwelling house /Apartment,,329999.98000000016,,2771.45,,2019Q1,1.0
2019-11-28,"['9 knightsgate avenue', ' rush', ' co dublin']",,Dublin,374999.46,No,Yes,New Dwelling house /Apartment,,374999.4599999999,,3153.63,,2019Q4,4.0
2012-07-27,"['11 bewley grove', ' lucan', ' county dublin']",,Dublin,388000.0,No,No,Second-Hand Dwelling house /Apartment,,388000.0,,1385.97,,2012Q3,3.0
2019-02-01,"['2 summerhill', ' ennis', ' co clare']",,Clare,165000.0,No,No,Second-Hand Dwelling house /Apartment,,165000.00000000006,Ennis,2706.53,25276.0,2019Q1,1.0
2013-03-13,"['5 barrack street close', ' ballymore eustace']",,Kildare,150000.0,No,No,Second-Hand Dwelling house /Apartment,,149999.99999999994,,1554.52,,2013Q1,1.0
2010-09-21,"['15 carleton road', ' marino']",Dublin 3,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,,299999.9999999999,,1139.78,,2010Q3,3.0
2014-07-15,"['7 walnut drive', ' caherdavin heights']",,Limerick,111400.0,No,No,Second-Hand Dwelling house /Apartment,,111400.00000000007,,1973.28,,2014Q3,3.0
2010-12-17,"['sea road', ' ballymoney', ' gorey']",,Wexford,315000.0,No,No,Second-Hand Dwelling house /Apartment,,314999.99999999994,Gorey,1243.91,9822.0,2010Q4,4.0
2014-12-11,"['7 white abbey court', ' pidgeon lane', ' kildare']",,Kildare,192000.0,No,No,Second-Hand Dwelling house /Apartment,,191999.99999999997,,2035.33,,2014Q4,4.0
2020-02-24,"['2 st endas villas', ' ballyellen', ' goresbridge']",,Carlow,175000.0,Yes,No,Second-Hand Dwelling house /Apartment,,175000.00000000003,,3225.89,,2020Q1,1.0
2017-01-12,"['18 the green gleann na ri tower', ' blarney', ' co cork']",,Cork,235000.0,No,No,Second-Hand Dwelling house /Apartment,,234999.99999999997,,2270.44,,2017Q1,1.0
2011-12-02,"['manresa', ' st annes road', ' killarney']",,Kerry,230000.0,No,No,Second-Hand Dwelling house /Apartment,,230000.0000000002,Killarney,1244.28,14504.0,2011Q4,4.0
2015-10-26,"['68 carleton village', ' youghal', ' cork']",,Cork,65000.0,No,No,Second-Hand Dwelling house /Apartment,,65000.00000000002,Cork,2071.18,208669.0,2015Q4,4.0
2020-05-29,"['48 doctor mannix rd', ' salthill', ' galway']",,Galway,700000.0,No,No,Second-Hand Dwelling house /Apartment,,700000.0000000002,Galway,3044.31,79934.0,2020Q2,2.0
2013-01-18,"['ballinagar', ' tullamore']",,Offaly,53000.0,No,No,Second-Hand Dwelling house /Apartment,,53000.000000000015,Small Towns,1485.98,,2013Q1,1.0
2016-09-26,"['20 parkrise', ' moorepark', ' birr']",,Offaly,134000.0,No,No,Second-Hand Dwelling house /Apartment,,134000.00000000006,Small Towns,2146.1,,2016Q3,3.0
2020-02-13,"['73 mountain park', ' tallaght', ' dublin 24']",Dublin 24,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,285000.0,,3373.94,,2020Q1,1.0
2021-12-17,"['11 churchfield', ' st patricks rd', ' limerick city']",,Limerick,208000.0,No,No,Second-Hand Dwelling house /Apartment,,207999.99999999997,,4620.64,,2021Q4,4.0
2013-04-26,"['55 clonard', ' westbury', ' corbally']",,Clare,165000.0,No,No,Second-Hand Dwelling house /Apartment,,165000.00000000006,,1582.24,,2013Q2,2.0
2018-01-23,"['12 mount bellew green', ' lucan', ' dublin']",,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,285000.0,Dublin,2839.13,1173179.0,2018Q1,1.0
2019-07-17,"['rathreadh', ' ardagh', ' newcastlewest']",,Limerick,25000.0,No,No,Second-Hand Dwelling house /Apartment,,25000.0,,2984.42,,2019Q3,3.0
2016-09-09,"['11 clearwater', ' courtmacsherry', ' cork']",,Cork,195000.0,No,No,Second-Hand Dwelling house /Apartment,,194999.99999999997,Cork,2127.81,208669.0,2016Q3,3.0
